Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.2-192.168.56.3-1993-80-6,192.168.56.2,1993,192.168.56.3,80,6,03/04/2026 04:00:13 PM,691,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4341.534008683068,345.5,463.1549416771886,673.0,18.0,691.0,691.0,0.0,691.0,691.0,0,0,0,0,0,0,0,0,0,40,24,2894.356005788712,1447.178002894356,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1994-80-6,192.168.56.2,1994,192.168.56.3,80,6,03/04/2026 04:00:13 PM,702,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.504273504273,351.0,469.51890270786754,683.0,19.0,702.0,702.0,0.0,702.0,702.0,0,0,0,0,0,0,0,0,0,40,24,2849.002849002849,1424.5014245014245,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1995-80-6,192.168.56.2,1995,192.168.56.3,80,6,03/04/2026 04:00:13 PM,641,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.1872074882995,320.5,430.62802974260745,625.0,16.0,641.0,641.0,0.0,641.0,641.0,0,0,0,0,0,0,0,0,0,40,24,3120.1248049921996,1560.0624024960998,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1996-80-6,192.168.56.2,1996,192.168.56.3,80,6,03/04/2026 04:00:13 PM,617,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4862.23662884927,308.5,413.6574669941303,601.0,16.0,617.0,617.0,0.0,617.0,617.0,0,0,0,0,0,0,0,0,0,40,24,3241.4910858995136,1620.7455429497568,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1997-80-6,192.168.56.2,1997,192.168.56.3,80,6,03/04/2026 04:00:13 PM,606,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.495049504951,303.0,407.29350596345137,591.0,15.0,606.0,606.0,0.0,606.0,606.0,0,0,0,0,0,0,0,0,0,40,24,3300.3300330033003,1650.1650165016501,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1998-80-6,192.168.56.2,1998,192.168.56.3,80,6,03/04/2026 04:00:13 PM,963,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3115.264797507788,481.5,659.7306268470488,948.0,15.0,963.0,963.0,0.0,963.0,963.0,0,0,0,0,0,0,0,0,0,40,24,2076.8431983385253,1038.4215991692627,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-1999-80-6,192.168.56.2,1999,192.168.56.3,80,6,03/04/2026 04:00:13 PM,936,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.128205128205,468.0,636.3961030678928,918.0,18.0,936.0,936.0,0.0,936.0,936.0,0,0,0,0,0,0,0,0,0,40,24,2136.7521367521367,1068.3760683760684,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2000-80-6,192.168.56.2,2000,192.168.56.3,80,6,03/04/2026 04:00:13 PM,935,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3208.5561497326203,467.5,463.1549416771886,795.0,140.0,935.0,935.0,0.0,935.0,935.0,0,0,0,0,0,0,0,0,0,40,24,2139.03743315508,1069.51871657754,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2001-80-6,192.168.56.2,2001,192.168.56.3,80,6,03/04/2026 04:00:13 PM,660,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545.454545454545,330.0,445.47727214752496,645.0,15.0,660.0,660.0,0.0,660.0,660.0,0,0,0,0,0,0,0,0,0,40,24,3030.3030303030305,1515.1515151515152,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2002-80-6,192.168.56.2,2002,192.168.56.3,80,6,03/04/2026 04:00:13 PM,643,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4665.629860031104,321.5,433.4564568673536,628.0,15.0,643.0,643.0,0.0,643.0,643.0,0,0,0,0,0,0,0,0,0,40,24,3110.4199066874025,1555.2099533437013,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2003-80-6,192.168.56.2,2003,192.168.56.3,80,6,03/04/2026 04:00:13 PM,606,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.495049504951,303.0,405.87929240107826,590.0,16.0,606.0,606.0,0.0,606.0,606.0,0,0,0,0,0,0,0,0,0,40,24,3300.3300330033003,1650.1650165016501,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2004-80-6,192.168.56.2,2004,192.168.56.3,80,6,03/04/2026 04:00:14 PM,881,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.22133938706,440.5,611.6473657263637,873.0,8.0,881.0,881.0,0.0,881.0,881.0,0,0,0,0,0,0,0,0,0,40,24,2270.1475595913735,1135.0737797956867,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2005-80-6,192.168.56.2,2005,192.168.56.3,80,6,03/04/2026 04:00:14 PM,968,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099.1735537190084,484.0,664.6803743153547,954.0,14.0,968.0,968.0,0.0,968.0,968.0,0,0,0,0,0,0,0,0,0,40,24,2066.115702479339,1033.0578512396694,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2006-80-6,192.168.56.2,2006,192.168.56.3,80,6,03/04/2026 04:00:14 PM,579,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5181.347150259067,289.5,388.2016228714146,564.0,15.0,579.0,579.0,0.0,579.0,579.0,0,0,0,0,0,0,0,0,0,40,24,3454.231433506045,1727.1157167530225,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2007-80-6,192.168.56.2,2007,192.168.56.3,80,6,03/04/2026 04:00:14 PM,856,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.6728971962616,428.0,585.4844148224613,842.0,14.0,856.0,856.0,0.0,856.0,856.0,0,0,0,0,0,0,0,0,0,40,24,2336.448598130841,1168.2242990654206,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2008-80-6,192.168.56.2,2008,192.168.56.3,80,6,03/04/2026 04:00:14 PM,551,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5444.64609800363,275.5,365.57420587344507,534.0,17.0,551.0,551.0,0.0,551.0,551.0,0,0,0,0,0,0,0,0,0,40,24,3629.7640653357535,1814.8820326678767,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2009-80-6,192.168.56.2,2009,192.168.56.3,80,6,03/04/2026 04:00:14 PM,602,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4983.388704318937,301.0,407.29350596345137,589.0,13.0,602.0,602.0,0.0,602.0,602.0,0,0,0,0,0,0,0,0,0,40,24,3322.2591362126245,1661.1295681063123,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2010-80-6,192.168.56.2,2010,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1024,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.6875,512.0,704.2783540618013,1010.0,14.0,1024.0,1024.0,0.0,1024.0,1024.0,0,0,0,0,0,0,0,0,0,40,24,1953.125,976.5625,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2011-80-6,192.168.56.2,2011,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1821,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.4464579901155,910.5,1215.5165568596751,1770.0,51.0,1821.0,1821.0,0.0,1821.0,1821.0,0,0,0,0,0,0,0,0,0,40,24,1098.297638660077,549.1488193300385,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2012-80-6,192.168.56.2,2012,192.168.56.3,80,6,03/04/2026 04:00:14 PM,820,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.5365853658536,410.0,524.6732316404183,781.0,39.0,820.0,820.0,0.0,820.0,820.0,0,0,0,0,0,0,0,0,0,40,24,2439.0243902439024,1219.5121951219512,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2013-80-6,192.168.56.2,2013,192.168.56.3,80,6,03/04/2026 04:00:14 PM,645,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4651.162790697675,322.5,409.414826307011,612.0,33.0,645.0,645.0,0.0,645.0,645.0,0,0,0,0,0,0,0,0,0,40,24,3100.77519379845,1550.387596899225,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2014-80-6,192.168.56.2,2014,192.168.56.3,80,6,03/04/2026 04:00:14 PM,608,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934.210526315789,304.0,405.87929240107826,591.0,17.0,608.0,608.0,0.0,608.0,608.0,0,0,0,0,0,0,0,0,0,40,24,3289.4736842105262,1644.7368421052631,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2015-80-6,192.168.56.2,2015,192.168.56.3,80,6,03/04/2026 04:00:14 PM,646,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4643.962848297214,323.0,431.335136523794,628.0,18.0,646.0,646.0,0.0,646.0,646.0,0,0,0,0,0,0,0,0,0,40,24,3095.9752321981423,1547.9876160990711,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2016-80-6,192.168.56.2,2016,192.168.56.3,80,6,03/04/2026 04:00:14 PM,599,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008.347245409015,299.5,396.6869042456532,580.0,19.0,599.0,599.0,0.0,599.0,599.0,0,0,0,0,0,0,0,0,0,40,24,3338.89816360601,1669.449081803005,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2017-80-6,192.168.56.2,2017,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1021,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938.2957884427033,510.5,696.5001794687494,1003.0,18.0,1021.0,1021.0,0.0,1021.0,1021.0,0,0,0,0,0,0,0,0,0,40,24,1958.8638589618022,979.4319294809011,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2018-80-6,192.168.56.2,2018,192.168.56.3,80,6,03/04/2026 04:00:14 PM,626,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4792.3322683706065,313.0,420.0214280248092,610.0,16.0,626.0,626.0,0.0,626.0,626.0,0,0,0,0,0,0,0,0,0,40,24,3194.8881789137376,1597.4440894568688,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2019-80-6,192.168.56.2,2019,192.168.56.3,80,6,03/04/2026 04:00:14 PM,590,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.745762711864,295.0,395.9797974644666,575.0,15.0,590.0,590.0,0.0,590.0,590.0,0,0,0,0,0,0,0,0,0,40,24,3389.830508474576,1694.915254237288,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2020-80-6,192.168.56.2,2020,192.168.56.3,80,6,03/04/2026 04:00:14 PM,567,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5291.005291005291,283.5,379.716341497176,552.0,15.0,567.0,567.0,0.0,567.0,567.0,0,0,0,0,0,0,0,0,0,40,24,3527.336860670194,1763.668430335097,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2021-80-6,192.168.56.2,2021,192.168.56.3,80,6,03/04/2026 04:00:14 PM,582,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5154.639175257732,291.0,391.7371567773473,568.0,14.0,582.0,582.0,0.0,582.0,582.0,0,0,0,0,0,0,0,0,0,40,24,3436.426116838488,1718.213058419244,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2022-80-6,192.168.56.2,2022,192.168.56.3,80,6,03/04/2026 04:00:14 PM,674,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.038575667656,337.0,452.54833995939043,657.0,17.0,674.0,674.0,0.0,674.0,674.0,0,0,0,0,0,0,0,0,0,40,24,2967.359050445104,1483.679525222552,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2023-80-6,192.168.56.2,2023,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1011,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.359050445104,505.5,693.6717523440032,996.0,15.0,1011.0,1011.0,0.0,1011.0,1011.0,0,0,0,0,0,0,0,0,0,40,24,1978.2393669634027,989.1196834817014,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2024-80-6,192.168.56.2,2024,192.168.56.3,80,6,03/04/2026 04:00:14 PM,987,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.51367781155,493.5,676.701189595526,972.0,15.0,987.0,987.0,0.0,987.0,987.0,0,0,0,0,0,0,0,0,0,40,24,2026.3424518743668,1013.1712259371834,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2025-80-6,192.168.56.2,2025,192.168.56.3,80,6,03/04/2026 04:00:14 PM,895,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351.95530726257,447.5,613.0615792887367,881.0,14.0,895.0,895.0,0.0,895.0,895.0,0,0,0,0,0,0,0,0,0,40,24,2234.63687150838,1117.31843575419,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2026-80-6,192.168.56.2,2026,192.168.56.3,80,6,03/04/2026 04:00:14 PM,2240,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.2857142857144,1120.0,1559.877559297524,2223.0,17.0,2240.0,2240.0,0.0,2240.0,2240.0,0,0,0,0,0,0,0,0,0,40,24,892.8571428571429,446.42857142857144,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2027-80-6,192.168.56.2,2027,192.168.56.3,80,6,03/04/2026 04:00:14 PM,950,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.8947368421054,475.0,642.0529573173851,929.0,21.0,950.0,950.0,0.0,950.0,950.0,0,0,0,0,0,0,0,0,0,40,24,2105.2631578947367,1052.6315789473683,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2028-80-6,192.168.56.2,2028,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1086,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.4309392265195,543.0,745.2905473706211,1070.0,16.0,1086.0,1086.0,0.0,1086.0,1086.0,0,0,0,0,0,0,0,0,0,40,24,1841.620626151013,920.8103130755065,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2029-80-6,192.168.56.2,2029,192.168.56.3,80,6,03/04/2026 04:00:14 PM,590,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.745762711864,295.0,395.9797974644666,575.0,15.0,590.0,590.0,0.0,590.0,590.0,0,0,0,0,0,0,0,0,0,40,24,3389.830508474576,1694.915254237288,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2030-80-6,192.168.56.2,2030,192.168.56.3,80,6,03/04/2026 04:00:14 PM,991,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.2452068617563,495.5,679.5296167202722,976.0,15.0,991.0,991.0,0.0,991.0,991.0,0,0,0,0,0,0,0,0,0,40,24,2018.1634712411708,1009.0817356205854,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2031-80-6,192.168.56.2,2031,192.168.56.3,80,6,03/04/2026 04:00:14 PM,626,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4792.3322683706065,313.0,422.8498551495554,612.0,14.0,626.0,626.0,0.0,626.0,626.0,0,0,0,0,0,0,0,0,0,40,24,3194.8881789137376,1597.4440894568688,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2032-80-6,192.168.56.2,2032,192.168.56.3,80,6,03/04/2026 04:00:14 PM,442,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6787.330316742081,221.0,301.22748878546923,434.0,8.0,442.0,442.0,0.0,442.0,442.0,0,0,0,0,0,0,0,0,0,40,24,4524.886877828054,2262.443438914027,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2033-80-6,192.168.56.2,2033,192.168.56.3,80,6,03/04/2026 04:00:14 PM,796,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.8442211055276,398.0,543.0580079512685,782.0,14.0,796.0,796.0,0.0,796.0,796.0,0,0,0,0,0,0,0,0,0,40,24,2512.5628140703516,1256.2814070351758,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2034-80-6,192.168.56.2,2034,192.168.56.3,80,6,03/04/2026 04:00:14 PM,1072,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.507462686567,536.0,738.2194795587557,1058.0,14.0,1072.0,1072.0,0.0,1072.0,1072.0,0,0,0,0,0,0,0,0,0,40,24,1865.6716417910447,932.8358208955224,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.2-192.168.56.3-2035-80-6,192.168.56.2,2035,192.168.56.3,80,6,03/04/2026 04:00:14 PM,626,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4792.3322683706065,313.0,418.60721446243616,609.0,17.0,626.0,626.0,0.0,626.0,626.0,0,0,0,0,0,0,0,0,0,40,24,3194.8881789137376,1597.4440894568688,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,64240,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
